,lat,lon,precio,sup_total,expensas,ambientes,fuente,precio_moneda,geometry,index_right,BARRIO
907,-34.6194877,-58.368297899999995,26000.0,30.0,5284.0,2.0,zonaprop,$,POINT (-58.36829789999999 -34.6194877),19,SAN TELMO
1105,-34.620466,-58.368325899999995,32000.0,52.0,0.0,2.0,zonaprop,$,POINT (-58.36832589999999 -34.620466),19,SAN TELMO
1128,-34.61651869795919,-58.36737694285714,48000.0,37.0,10000.0,1.0,zonaprop,$,POINT (-58.36737694285714 -34.61651869795919),19,SAN TELMO
1180,-34.617335499999996,-58.3772895,22000.0,32.0,6900.0,1.0,zonaprop,$,POINT (-58.3772895 -34.6173355),19,SAN TELMO
1200,-34.618196999999995,-58.3672816,80000.0,83.0,500.0,4.0,zonaprop,$,POINT (-58.3672816 -34.618197),19,SAN TELMO
1404,-34.6170601,-58.371607700000006,47900.0,78.0,3500.0,4.0,zonaprop,$,POINT (-58.37160770000001 -34.6170601),19,SAN TELMO
1423,-34.62664690886866,-58.37082824903482,20000.0,33.0,7200.0,2.0,zonaprop,$,POINT (-58.37082824903482 -34.62664690886866),19,SAN TELMO
1431,-34.62085870000001,-58.37410920000001,30000.0,37.0,2000.0,2.0,zonaprop,$,POINT (-58.37410920000001 -34.62085870000001),19,SAN TELMO
1550,-34.6168739,-58.3666757,39000.0,41.0,5500.0,2.0,zonaprop,$,POINT (-58.3666757 -34.6168739),19,SAN TELMO
1643,-34.621401299999995,-58.37375,50000.0,80.0,15000.0,3.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
1718,-34.61661765,-58.36695825,45000.0,42.0,11200.0,1.0,zonaprop,$,POINT (-58.36695825 -34.61661765),19,SAN TELMO
1946,-34.6195381,-58.37142779999999,60000.0,88.0,10950.0,4.0,zonaprop,$,POINT (-58.37142779999999 -34.6195381),19,SAN TELMO
2423,-34.623282,-58.3739627,33000.0,40.0,0.0,2.0,zonaprop,$,POINT (-58.3739627 -34.623282),19,SAN TELMO
2444,-34.624155200000004,-58.367864100000006,34000.0,50.0,5800.0,1.0,zonaprop,$,POINT (-58.36786410000001 -34.6241552),19,SAN TELMO
2643,-34.625187100000005,-58.3765485,25000.0,21.0,500.0,1.0,zonaprop,$,POINT (-58.3765485 -34.62518710000001),19,SAN TELMO
2710,-34.62135699183673,-58.37276631020408,59000.0,110.0,1000.0,2.0,zonaprop,$,POINT (-58.37276631020408 -34.62135699183673),19,SAN TELMO
2890,-34.625187100000005,-58.3765485,25000.0,21.0,500.0,1.0,zonaprop,$,POINT (-58.3765485 -34.62518710000001),19,SAN TELMO
2933,-34.6165831,-58.369431799999994,60000.0,65.0,11000.0,2.0,zonaprop,$,POINT (-58.36943179999999 -34.6165831),19,SAN TELMO
3031,-34.61661765,-58.36695825,48000.0,47.0,12000.0,1.0,zonaprop,$,POINT (-58.36695825 -34.61661765),19,SAN TELMO
3120,-34.621401299999995,-58.37375,28000.0,43.0,4500.0,2.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
3352,-34.6208211,-58.377175699999995,35000.0,47.0,25000.0,2.0,zonaprop,$,POINT (-58.3771757 -34.6208211),19,SAN TELMO
3408,-34.621401299999995,-58.37375,28000.0,50.0,3000.0,2.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
3633,-34.62085870000001,-58.37410920000001,35000.0,40.0,9500.0,1.0,zonaprop,$,POINT (-58.37410920000001 -34.62085870000001),19,SAN TELMO
3709,-34.61962256530612,-58.37473530408163,28000.0,37.0,4500.0,2.0,zonaprop,$,POINT (-58.37473530408163 -34.61962256530612),19,SAN TELMO
3710,-34.624497983673464,-58.37127933877551,30000.0,38.0,4500.0,1.0,zonaprop,$,POINT (-58.37127933877551 -34.62449798367346),19,SAN TELMO
3821,-34.6175958,-58.37725329999999,45000.0,55.0,9500.0,3.0,zonaprop,$,POINT (-58.37725329999999 -34.6175958),19,SAN TELMO
3834,-34.621933500000004,-58.377089899999994,20000.0,29.0,5800.0,1.0,zonaprop,$,POINT (-58.37708989999999 -34.6219335),19,SAN TELMO
3927,-34.6184376,-58.37430989999999,34000.0,38.0,6600.0,2.0,zonaprop,$,POINT (-58.37430989999999 -34.6184376),19,SAN TELMO
4222,-34.6236104,-58.3769208,28000.0,33.0,3000.0,2.0,zonaprop,$,POINT (-58.3769208 -34.6236104),19,SAN TELMO
4470,-34.621401299999995,-58.37375,48000.0,33.0,4500.0,1.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
4520,-34.620466,-58.368325899999995,27000.0,24.0,4200.0,1.0,zonaprop,$,POINT (-58.36832589999999 -34.620466),19,SAN TELMO
4684,-34.621401299999995,-58.37375,25000.0,52.0,6000.0,2.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
4729,-34.6194333,-58.371477500000005,98000.0,90.0,4000.0,4.0,zonaprop,$,POINT (-58.3714775 -34.6194333),19,SAN TELMO
4831,-34.6215032,-58.366087300000004,53000.0,57.0,5500.0,3.0,zonaprop,$,POINT (-58.3660873 -34.6215032),19,SAN TELMO
4834,-34.6168739,-58.3666757,25000.0,40.0,6800.0,2.0,zonaprop,$,POINT (-58.3666757 -34.6168739),19,SAN TELMO
4944,-34.621401299999995,-58.37375,24000.0,41.0,5500.0,2.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
4952,-34.621401299999995,-58.37375,27000.0,42.0,4000.0,2.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
4979,-34.6168739,-58.3666757,25000.0,40.0,6800.0,2.0,zonaprop,$,POINT (-58.3666757 -34.6168739),19,SAN TELMO
4980,-34.6168739,-58.3666757,25000.0,40.0,6800.0,2.0,zonaprop,$,POINT (-58.3666757 -34.6168739),19,SAN TELMO
4981,-34.62085870000001,-58.37410920000001,28000.0,28.0,3000.0,1.0,zonaprop,$,POINT (-58.37410920000001 -34.62085870000001),19,SAN TELMO
4986,-34.6168739,-58.3666757,25000.0,40.0,6800.0,2.0,zonaprop,$,POINT (-58.3666757 -34.6168739),19,SAN TELMO
5005,-34.6168739,-58.3666757,25000.0,40.0,6800.0,2.0,zonaprop,$,POINT (-58.3666757 -34.6168739),19,SAN TELMO
5006,-34.6168739,-58.3666757,25000.0,40.0,6800.0,2.0,zonaprop,$,POINT (-58.3666757 -34.6168739),19,SAN TELMO
5007,-34.6168739,-58.3666757,25000.0,40.0,6800.0,2.0,zonaprop,$,POINT (-58.3666757 -34.6168739),19,SAN TELMO
5012,-34.621401299999995,-58.37375,57000.0,120.0,4500.0,4.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
5066,-34.62085870000001,-58.37410920000001,26000.0,29.0,9500.0,1.0,zonaprop,$,POINT (-58.37410920000001 -34.62085870000001),19,SAN TELMO
5193,-34.6192527,-58.3664066,27000.0,35.0,5200.0,1.0,zonaprop,$,POINT (-58.3664066 -34.6192527),19,SAN TELMO
5324,-34.6161743,-58.3743897,22000.0,23.0,4400.0,1.0,zonaprop,$,POINT (-58.3743897 -34.6161743),19,SAN TELMO
5566,-34.621401299999995,-58.37375,29000.0,36.0,0.0,2.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
5582,-34.6216656,-58.371288799999995,27000.0,36.0,5600.0,1.0,zonaprop,$,POINT (-58.37128879999999 -34.6216656),19,SAN TELMO
5617,-34.621401299999995,-58.37375,25000.0,34.0,6000.0,2.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
5740,-34.625187100000005,-58.3765485,65000.0,68.0,9600.0,3.0,zonaprop,$,POINT (-58.3765485 -34.62518710000001),19,SAN TELMO
5869,-34.621401299999995,-58.37375,35000.0,45.0,4000.0,2.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
5948,-34.622987459183676,-58.371541446938785,29000.0,46.0,7000.0,3.0,zonaprop,$,POINT (-58.37154144693879 -34.62298745918368),19,SAN TELMO
6191,-34.621401299999995,-58.37375,35000.0,70.0,6100.0,3.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
6488,-34.62323610000001,-58.37258670000001,45000.0,68.0,1800.0,3.0,zonaprop,$,POINT (-58.37258670000001 -34.62323610000001),19,SAN TELMO
6557,-34.62676939999999,-58.3744902,32000.0,40.0,7000.0,2.0,zonaprop,$,POINT (-58.3744902 -34.62676939999999),19,SAN TELMO
6604,-34.621401299999995,-58.37375,28000.0,46.0,4000.0,2.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
6747,-34.61805947142857,-58.36663932857143,38000.0,55.0,0.0,2.0,zonaprop,$,POINT (-58.36663932857143 -34.61805947142857),19,SAN TELMO
6880,-34.621401299999995,-58.37375,27000.0,40.0,5700.0,2.0,zonaprop,$,POINT (-58.37375 -34.6214013),19,SAN TELMO
6883,-34.617757299999994,-58.36909425903111,45000.0,50.0,1900.0,3.0,zonaprop,$,POINT (-58.36909425903111 -34.61775729999999),19,SAN TELMO
6934,-34.6163967,-58.3773191,40000.0,70.0,6100.0,3.0,zonaprop,$,POINT (-58.3773191 -34.6163967),19,SAN TELMO
6963,-34.625187100000005,-58.3765485,25000.0,21.0,500.0,1.0,zonaprop,$,POINT (-58.3765485 -34.62518710000001),19,SAN TELMO
7109,-34.6192527,-58.3664066,27000.0,35.0,5200.0,1.0,zonaprop,$,POINT (-58.3664066 -34.6192527),19,SAN TELMO
7120,-34.61845220000001,-58.375784700000004,22000.0,31.0,3000.0,1.0,zonaprop,$,POINT (-58.3757847 -34.61845220000001),19,SAN TELMO
161,-34.6251437,-58.37671160000001,38000.0,60.0,0.0,2.0,meli,$,POINT (-58.37671160000001 -34.6251437),19,SAN TELMO
378,-34.6218326,-58.3686949,40000.0,56.0,5500.0,3.0,meli,$,POINT (-58.3686949 -34.6218326),19,SAN TELMO
510,-34.6235599,-58.374168,55000.0,81.0,11000.0,3.0,meli,$,POINT (-58.374168 -34.6235599),19,SAN TELMO
922,-34.6246616,-58.3760044,65000.0,48.0,0.0,2.0,meli,$,POINT (-58.3760044 -34.6246616),19,SAN TELMO
1084,-34.6172993,-58.375485,37000.0,59.0,6100.0,3.0,meli,$,POINT (-58.375485 -34.6172993),19,SAN TELMO
1139,-34.6249566,-58.3642673,28000.0,25.0,0.0,1.0,meli,$,POINT (-58.3642673 -34.6249566),19,SAN TELMO
1230,-34.6199113,-58.3699787,27000.0,35.0,2900.0,2.0,meli,$,POINT (-58.3699787 -34.6199113),19,SAN TELMO
1232,-34.616491100000005,-58.36744029999999,45000.0,42.0,11200.0,1.0,meli,$,POINT (-58.36744029999999 -34.6164911),19,SAN TELMO
1265,-34.620849,-58.37407950000001,26000.0,29.0,9500.0,1.0,meli,$,POINT (-58.37407950000001 -34.620849),19,SAN TELMO
1275,-34.6193936,-58.3706629,26000.0,43.0,4000.0,2.0,meli,$,POINT (-58.3706629 -34.6193936),19,SAN TELMO
1380,-34.619075,-58.3757169,20000.0,31.0,3000.0,1.0,meli,$,POINT (-58.3757169 -34.619075),19,SAN TELMO
1388,-34.619075,-58.3757169,20000.0,31.0,3000.0,1.0,meli,$,POINT (-58.3757169 -34.619075),19,SAN TELMO
1556,-34.6191734,-58.37438620000001,24000.0,42.0,6000.0,2.0,meli,$,POINT (-58.37438620000001 -34.6191734),19,SAN TELMO
1642,-34.6206839,-58.3728257,29900.0,40.0,6990.0,2.0,meli,$,POINT (-58.3728257 -34.6206839),19,SAN TELMO
1768,-34.6215258,-58.3685387,25000.0,24.0,4200.0,1.0,meli,$,POINT (-58.3685387 -34.6215258),19,SAN TELMO
1794,-34.6247271,-58.3762425,40000.0,33.0,10500.0,1.0,meli,$,POINT (-58.3762425 -34.6247271),19,SAN TELMO
1833,-34.616571,-58.36750429999999,55000.0,48.0,13120.0,1.0,meli,$,POINT (-58.36750429999999 -34.616571),19,SAN TELMO
1877,-34.626405,-58.374867,36000.0,39.0,0.0,1.0,meli,$,POINT (-58.374867 -34.626405),19,SAN TELMO
2071,-34.6208028,-58.3723303,200000.0,850.0,0.0,20.0,meli,$,POINT (-58.3723303 -34.6208028),19,SAN TELMO
2255,-34.6208028,-58.3723303,200000.0,850.0,0.0,20.0,meli,$,POINT (-58.3723303 -34.6208028),19,SAN TELMO
357,-34.58439,-58.47818,48000.0,46.0,4000.0,2.0,argenprop,$,POINT (-58.47818 -34.58439),26,PARQUE CHAS
814,-34.58266,-58.4735,51000.0,65.0,0.0,2.0,argenprop,$,POINT (-58.4735 -34.58266),26,PARQUE CHAS
2031,-34.579986299999995,-58.480160899999994,30000.0,30.0,0.0,1.0,zonaprop,$,POINT (-58.48016089999999 -34.57998629999999),26,PARQUE CHAS
2374,-34.579986299999995,-58.480160899999994,45000.0,45.0,10500.0,2.0,zonaprop,$,POINT (-58.48016089999999 -34.57998629999999),26,PARQUE CHAS
2718,-34.582207000000004,-58.4752991,27000.0,37.0,6900.0,2.0,zonaprop,$,POINT (-58.4752991 -34.582207),26,PARQUE CHAS
3114,-34.5804102,-58.4757909,36000.0,43.0,1100.0,2.0,zonaprop,$,POINT (-58.4757909 -34.5804102),26,PARQUE CHAS
3721,-34.5792664,-58.4788537,35000.0,42.0,5000.0,2.0,zonaprop,$,POINT (-58.4788537 -34.5792664),26,PARQUE CHAS
4771,-34.579986299999995,-58.480160899999994,31000.0,33.0,2800.0,1.0,zonaprop,$,POINT (-58.48016089999999 -34.57998629999999),26,PARQUE CHAS
4982,-34.5811995,-58.476799,50000.0,64.0,0.0,3.0,zonaprop,$,POINT (-58.476799 -34.5811995),26,PARQUE CHAS
6525,-34.58311629999999,-58.474439600000004,30000.0,33.0,2500.0,1.0,zonaprop,$,POINT (-58.4744396 -34.58311629999999),26,PARQUE CHAS
6683,-34.58481967346939,-58.47813183265306,26000.0,28.0,2108.0,1.0,zonaprop,$,POINT (-58.47813183265306 -34.58481967346939),26,PARQUE CHAS
6706,-34.58481967346939,-58.47813183265306,26000.0,28.0,2108.0,1.0,zonaprop,$,POINT (-58.47813183265306 -34.58481967346939),26,PARQUE CHAS
7080,-34.58687869387755,-58.47843985714286,65000.0,70.0,0.0,3.0,zonaprop,$,POINT (-58.47843985714286 -34.58687869387755),26,PARQUE CHAS
7088,-34.585260999999996,-58.477143000000005,42000.0,48.0,2600.0,2.0,zonaprop,$,POINT (-58.47714300000001 -34.585261),26,PARQUE CHAS
7445,-34.585260999999996,-58.477143000000005,48000.0,65.0,7000.0,3.0,zonaprop,$,POINT (-58.47714300000001 -34.585261),26,PARQUE CHAS
3437,-34.5860803,-58.4806921,30000.0,42.0,0.0,1.0,properati,ars,POINT (-58.4806921 -34.5860803),26,PARQUE CHAS
261,-34.586623200000005,-58.47851850000001,75000.0,64.0,14000.0,3.0,meli,$,POINT (-58.47851850000001 -34.58662320000001),26,PARQUE CHAS
469,-34.58276729999999,-58.4747531,29000.0,44.0,8000.0,1.0,meli,$,POINT (-58.4747531 -34.58276729999999),26,PARQUE CHAS
1667,-34.5870976,-58.4863969,40000.0,48.0,5000.0,2.0,meli,$,POINT (-58.4863969 -34.5870976),26,PARQUE CHAS
1855,-34.5830971,-58.4764722,27000.0,26.0,5400.0,1.0,meli,$,POINT (-58.4764722 -34.5830971),26,PARQUE CHAS
1985,-34.5803765,-58.4782399,55000.0,62.0,8372.0,3.0,meli,$,POINT (-58.4782399 -34.5803765),26,PARQUE CHAS
2026,-34.584954100000004,-58.4749061,65000.0,220.0,0.0,4.0,meli,$,POINT (-58.4749061 -34.5849541),26,PARQUE CHAS
2084,-34.584954100000004,-58.4749061,65000.0,220.0,0.0,4.0,meli,$,POINT (-58.4749061 -34.5849541),26,PARQUE CHAS
2210,-34.584954100000004,-58.4749061,65000.0,220.0,0.0,4.0,meli,$,POINT (-58.4749061 -34.5849541),26,PARQUE CHAS
2268,-34.584954100000004,-58.4749061,65000.0,220.0,0.0,4.0,meli,$,POINT (-58.4749061 -34.5849541),26,PARQUE CHAS
466,-34.61636,-58.36176999999999,178000.0,86.0,25000.0,3.0,argenprop,$,POINT (-58.36176999999999 -34.61636),40,PUERTO MADERO
467,-34.61636,-58.36176999999999,178000.0,86.0,25000.0,3.0,argenprop,$,POINT (-58.36176999999999 -34.61636),40,PUERTO MADERO
910,-34.60608,-58.36306,190000.0,90.0,26000.0,3.0,argenprop,$,POINT (-58.36306 -34.60608),40,PUERTO MADERO
977,-34.6186,-58.360859999999995,160000.0,59.0,14000.0,2.0,argenprop,$,POINT (-58.36086 -34.6186),40,PUERTO MADERO
1071,-34.609759999999994,-58.36281999999999,87000.0,70.0,25000.0,2.0,argenprop,$,POINT (-58.36281999999999 -34.60975999999999),40,PUERTO MADERO
196,-34.605037599999996,-58.363609100000005,60000.0,55.0,16000.0,2.0,zonaprop,$,POINT (-58.36360910000001 -34.6050376),40,PUERTO MADERO
222,-34.61187095,-58.36251305348346,135000.0,93.0,250006.0,2.0,zonaprop,$,POINT (-58.36251305348346 -34.61187095),40,PUERTO MADERO
372,-34.6174356,-58.36208810000001,110000.0,52.0,15000.0,2.0,zonaprop,$,POINT (-58.36208810000001 -34.6174356),40,PUERTO MADERO
417,-34.6175445,-58.3627376,160000.0,64.0,0.0,2.0,zonaprop,$,POINT (-58.3627376 -34.6175445),40,PUERTO MADERO
512,-34.6115614,-58.3627155,150000.0,95.0,24000.0,3.0,zonaprop,$,POINT (-58.3627155 -34.6115614),40,PUERTO MADERO
560,-34.6160049,-58.36179010000001,75000.0,50.0,12000.0,2.0,zonaprop,$,POINT (-58.36179010000001 -34.6160049),40,PUERTO MADERO
714,-34.603115100000004,-58.363481900000004,110000.0,59.0,15000.0,2.0,zonaprop,$,POINT (-58.3634819 -34.6031151),40,PUERTO MADERO
768,-34.603115100000004,-58.363481900000004,110000.0,59.0,15000.0,2.0,zonaprop,$,POINT (-58.3634819 -34.6031151),40,PUERTO MADERO
957,-34.619119899999994,-58.36133100000001,150000.0,64.0,14000.0,2.0,zonaprop,$,POINT (-58.36133100000001 -34.61911989999999),40,PUERTO MADERO
1268,-34.61716725,-58.36297845,100000.0,82.0,32000.0,2.0,zonaprop,$,POINT (-58.36297845 -34.61716725),40,PUERTO MADERO
1406,-34.6115125,-58.362036200000006,250000.0,90.0,28000.0,2.0,zonaprop,$,POINT (-58.36203620000001 -34.6115125),40,PUERTO MADERO
1432,-34.610485600000004,-58.36260229999999,90000.0,70.0,17868.0,2.0,zonaprop,$,POINT (-58.36260229999999 -34.6104856),40,PUERTO MADERO
1691,-34.6134018,-58.363132400000005,30000.0,32.0,0.0,2.0,zonaprop,$,POINT (-58.3631324 -34.6134018),40,PUERTO MADERO
1763,-34.6120573,-58.3615951,150000.0,62.0,20000.0,3.0,zonaprop,$,POINT (-58.3615951 -34.6120573),40,PUERTO MADERO
2006,-34.6046686,-58.3633012,185000.0,68.0,0.0,2.0,zonaprop,$,POINT (-58.3633012 -34.6046686),40,PUERTO MADERO
2026,-34.610584340816324,-58.36282933877551,145000.0,80.0,19000.0,3.0,zonaprop,$,POINT (-58.36282933877551 -34.61058434081632),40,PUERTO MADERO
2065,-34.605037599999996,-58.363609100000005,190000.0,115.0,35000.0,4.0,zonaprop,$,POINT (-58.36360910000001 -34.6050376),40,PUERTO MADERO
2179,-34.610485600000004,-58.36260229999999,200000.0,91.0,28500.0,3.0,zonaprop,$,POINT (-58.36260229999999 -34.6104856),40,PUERTO MADERO
2210,-34.60208776129032,-58.36360323064516,210000.0,105.0,31000.0,3.0,zonaprop,$,POINT (-58.36360323064516 -34.60208776129032),40,PUERTO MADERO
2355,-34.598249700000004,-58.3639945,200000.0,91.0,28000.0,3.0,zonaprop,$,POINT (-58.3639945 -34.5982497),40,PUERTO MADERO
2358,-34.6104542,-58.3634777,89000.0,55.0,9600.0,2.0,zonaprop,$,POINT (-58.3634777 -34.6104542),40,PUERTO MADERO
2362,-34.616126914285715,-58.36267186734693,99000.0,62.0,15400.0,2.0,zonaprop,$,POINT (-58.36267186734693 -34.61612691428572),40,PUERTO MADERO
2432,-34.6181252,-58.36644449999999,550000.0,255.0,95000.0,4.0,zonaprop,$,POINT (-58.36644449999999 -34.6181252),40,PUERTO MADERO
2471,-34.6105846,-58.36351379999999,160000.0,90.0,23000.0,3.0,zonaprop,$,POINT (-58.36351379999999 -34.6105846),40,PUERTO MADERO
2475,-34.60208776129032,-58.36360323064516,180000.0,70.0,0.0,2.0,zonaprop,$,POINT (-58.36360323064516 -34.60208776129032),40,PUERTO MADERO
2499,-34.619119899999994,-58.36133100000001,150000.0,68.0,0.0,2.0,zonaprop,$,POINT (-58.36133100000001 -34.61911989999999),40,PUERTO MADERO
2598,-34.6115614,-58.3627155,330000.0,163.0,0.0,4.0,zonaprop,$,POINT (-58.3627155 -34.6115614),40,PUERTO MADERO
2642,-34.6111180489796,-58.363349491836736,399000.0,180.0,19900.0,4.0,zonaprop,$,POINT (-58.36334949183674 -34.6111180489796),40,PUERTO MADERO
2699,-34.61187095,-58.36251305348346,150000.0,68.0,14000.0,2.0,zonaprop,$,POINT (-58.36251305348346 -34.61187095),40,PUERTO MADERO
2938,-34.6133805,-58.360767200000005,190000.0,85.0,23000.0,3.0,zonaprop,$,POINT (-58.36076720000001 -34.6133805),40,PUERTO MADERO
2972,-34.60208776129032,-58.36360323064516,210000.0,96.0,27500.0,3.0,zonaprop,$,POINT (-58.36360323064516 -34.60208776129032),40,PUERTO MADERO
3060,-34.6133705,-58.362137100000005,160000.0,100.0,23000.0,3.0,zonaprop,$,POINT (-58.36213710000001 -34.6133705),40,PUERTO MADERO
3104,-34.6117199,-58.3633848,1.0,43.0,0.0,1.0,zonaprop,$,POINT (-58.3633848 -34.6117199),40,PUERTO MADERO
3318,-34.6160049,-58.36179010000001,165000.0,86.0,25000.0,3.0,zonaprop,$,POINT (-58.36179010000001 -34.6160049),40,PUERTO MADERO
3361,-34.619119899999994,-58.36133100000001,125000.0,66.0,15000.0,2.0,zonaprop,$,POINT (-58.36133100000001 -34.61911989999999),40,PUERTO MADERO
3961,-34.6105846,-58.36351379999999,270000.0,140.0,0.0,3.0,zonaprop,$,POINT (-58.36351379999999 -34.6105846),40,PUERTO MADERO
4214,-34.6115125,-58.362036200000006,180000.0,79.0,20000.0,2.0,zonaprop,$,POINT (-58.36203620000001 -34.6115125),40,PUERTO MADERO
4418,-34.598840700000004,-58.3639123,250000.0,132.0,28000.0,3.0,zonaprop,$,POINT (-58.3639123 -34.5988407),40,PUERTO MADERO
4419,-34.613194299999996,-58.363221100000004,406000.0,258.0,0.0,4.0,zonaprop,$,POINT (-58.3632211 -34.6131943),40,PUERTO MADERO
4468,-34.61187095,-58.36251305348346,130000.0,61.0,0.0,2.0,zonaprop,$,POINT (-58.36251305348346 -34.61187095),40,PUERTO MADERO
4618,-34.6211157,-58.36132560000001,150000.0,68.0,20000.0,2.0,zonaprop,$,POINT (-58.36132560000001 -34.6211157),40,PUERTO MADERO
4624,-34.6103764,-58.3622067,155000.0,68.0,1.0,2.0,zonaprop,$,POINT (-58.3622067 -34.6103764),40,PUERTO MADERO
4773,-34.60579549183674,-58.36314475918368,240000.0,96.0,0.0,3.0,zonaprop,$,POINT (-58.36314475918368 -34.60579549183674),40,PUERTO MADERO
4902,-34.6104542,-58.3634777,98000.0,89.0,180000.0,2.0,zonaprop,$,POINT (-58.3634777 -34.6104542),40,PUERTO MADERO
5103,-34.5989469,-58.3650277,180000.0,142.0,32000.0,3.0,zonaprop,$,POINT (-58.3650277 -34.5989469),40,PUERTO MADERO
5133,-34.6211859,-58.3616689,80000.0,36.0,0.0,1.0,zonaprop,$,POINT (-58.3616689 -34.6211859),40,PUERTO MADERO
5201,-34.6105846,-58.36351379999999,160000.0,65.0,0.0,2.0,zonaprop,$,POINT (-58.36351379999999 -34.6105846),40,PUERTO MADERO
5249,-34.605037599999996,-58.363609100000005,150000.0,73.0,0.0,2.0,zonaprop,$,POINT (-58.36360910000001 -34.6050376),40,PUERTO MADERO
5250,-34.6051651,-58.3667564,315000.0,195.0,55000.0,3.0,zonaprop,$,POINT (-58.3667564 -34.6051651),40,PUERTO MADERO
5253,-34.6051651,-58.3667564,320000.0,195.0,55000.0,3.0,zonaprop,$,POINT (-58.3667564 -34.6051651),40,PUERTO MADERO
5255,-34.6051651,-58.3667564,360000.0,212.0,58000.0,3.0,zonaprop,$,POINT (-58.3667564 -34.6051651),40,PUERTO MADERO
5340,-34.6173531,-58.3610527,150000.0,70.0,18000.0,2.0,zonaprop,$,POINT (-58.3610527 -34.6173531),40,PUERTO MADERO
5482,-34.60980960000001,-58.36341187053514,150000.0,78.0,19000.0,2.0,zonaprop,$,POINT (-58.36341187053514 -34.60980960000001),40,PUERTO MADERO
5838,-34.6175445,-58.3627376,150000.0,74.0,15000.0,2.0,zonaprop,$,POINT (-58.3627376 -34.6175445),40,PUERTO MADERO
5930,-34.6049656,-58.3631,175000.0,104.0,23650.0,3.0,zonaprop,$,POINT (-58.3631 -34.6049656),40,PUERTO MADERO
5931,-34.61072295510204,-58.36258165510204,149000.0,104.0,18500.0,3.0,zonaprop,$,POINT (-58.36258165510204 -34.61072295510204),40,PUERTO MADERO
6114,-34.6046686,-58.3633012,220000.0,110.0,28000.0,3.0,zonaprop,$,POINT (-58.3633012 -34.6046686),40,PUERTO MADERO
6160,-34.6181252,-58.36644449999999,130000.0,68.0,22000.0,1.0,zonaprop,$,POINT (-58.36644449999999 -34.6181252),40,PUERTO MADERO
6317,-34.605037599999996,-58.363609100000005,115000.0,75.0,27000.0,3.0,zonaprop,$,POINT (-58.36360910000001 -34.6050376),40,PUERTO MADERO
6318,-34.6173531,-58.3610527,120000.0,70.0,18000.0,2.0,zonaprop,$,POINT (-58.3610527 -34.6173531),40,PUERTO MADERO
6339,-34.60644788613973,-58.36254465011217,180000.0,95.0,22000.0,3.0,zonaprop,$,POINT (-58.36254465011217 -34.60644788613973),40,PUERTO MADERO
6417,-34.598840700000004,-58.3639123,180000.0,80.0,0.0,2.0,zonaprop,$,POINT (-58.3639123 -34.5988407),40,PUERTO MADERO
6434,-34.6104542,-58.3634777,170000.0,105.0,0.0,2.0,zonaprop,$,POINT (-58.3634777 -34.6104542),40,PUERTO MADERO
6447,-34.6134018,-58.363132400000005,285000.0,155.0,35000.0,4.0,zonaprop,$,POINT (-58.3631324 -34.6134018),40,PUERTO MADERO
6459,-34.6173531,-58.3610527,150000.0,68.0,18000.0,2.0,zonaprop,$,POINT (-58.3610527 -34.6173531),40,PUERTO MADERO
6511,-34.610485600000004,-58.36260229999999,120000.0,70.0,19000.0,2.0,zonaprop,$,POINT (-58.36260229999999 -34.6104856),40,PUERTO MADERO
6574,-34.610485600000004,-58.36260229999999,115000.0,71.0,18000.0,2.0,zonaprop,$,POINT (-58.36260229999999 -34.6104856),40,PUERTO MADERO
6686,-34.6173531,-58.3610527,150000.0,68.0,18000.0,2.0,zonaprop,$,POINT (-58.3610527 -34.6173531),40,PUERTO MADERO
6950,-34.605037599999996,-58.363609100000005,60000.0,55.0,16000.0,2.0,zonaprop,$,POINT (-58.36360910000001 -34.6050376),40,PUERTO MADERO
7021,-34.61072295510204,-58.36258165510204,110000.0,71.0,21000.0,2.0,zonaprop,$,POINT (-58.36258165510204 -34.61072295510204),40,PUERTO MADERO
7089,-34.60208776129032,-58.36360323064516,210000.0,96.0,27500.0,3.0,zonaprop,$,POINT (-58.36360323064516 -34.60208776129032),40,PUERTO MADERO
